,utterance,speaker,dialogue_act,text,dialogue_id,level
103dialogues/2AiL03.cha,102.0,interviewer,general_other_question," , do you speak with Bárbara and Virginia ?",2AiL03.cha,2.0
104dialogues/2AiL03.cha,103.0,participant,statement,Spanish .,2AiL03.cha,2.0
105dialogues/2AiL03.cha,104.0,interviewer,statement,Spanish .,2AiL03.cha,2.0
106dialogues/2AiL03.cha,105.0,interviewer,wh_question,which language do you speak with your mother ?,2AiL03.cha,2.0
107dialogues/2AiL03.cha,106.0,participant,statement,Spanish .,2AiL03.cha,2.0
108dialogues/2AiL03.cha,107.0,interviewer,general_other_question,and your father ?,2AiL03.cha,2.0
109dialogues/2AiL03.cha,108.0,participant,statement,Spanish .,2AiL03.cha,2.0
110dialogues/2AiL03.cha,109.0,interviewer,general_other_question,good hmm where do you live ?,2AiL03.cha,2.0
111dialogues/2AiL03.cha,110.0,participant,statement,hmm  .,2AiL03.cha,2.0
112dialogues/2AiL03.cha,111.0,interviewer,statement,it's probably close to the school your house .,2AiL03.cha,2.0
113dialogues/2AiL03.cha,112.0,participant,signal_non_understanding, .,2AiL03.cha,2.0
114dialogues/2AiL03.cha,113.0,interviewer,general_other_question,on which street is your house ?,2AiL03.cha,2.0
115dialogues/2AiL03.cha,114.0,participant,statement,ah Viladomat .,2AiL03.cha,2.0
116dialogues/2AiL03.cha,115.0,interviewer,general_other_question,Viladomat and do you come to school by foot ?,2AiL03.cha,2.0
117dialogues/2AiL03.cha,116.0,participant,yes_answers,yes .,2AiL03.cha,2.0
118dialogues/2AiL03.cha,117.0,interviewer,general_other_question,how long does it take you to come from your house to school ?,2AiL03.cha,2.0
119dialogues/2AiL03.cha,118.0,participant,signal_non_understanding,hmm .,2AiL03.cha,2.0
120dialogues/2AiL03.cha,119.0,interviewer,statement,uhhuh five ten minutes ok .,2AiL03.cha,2.0
121dialogues/2AiL03.cha,120.0,interviewer,general_other_question,hmm  let's see my next question how many people live in your house ?,2AiL03.cha,2.0
122dialogues/2AiL03.cha,121.0,participant,statement,"hmm my father, my mother,  sisters my .",2AiL03.cha,2.0
123dialogues/2AiL03.cha,122.0,interviewer,general_other_question,and your  ..?,2AiL03.cha,2.0
124dialogues/2AiL03.cha,123.0,participant,signal_non_understanding,hmm .,2AiL03.cha,2.0
125dialogues/2AiL03.cha,124.0,interviewer,statement,ah   your bird ok so five people .,2AiL03.cha,2.0
126dialogues/2AiL03.cha,125.0,participant,yes_answers,yes .,2AiL03.cha,2.0
127dialogues/2AiL03.cha,126.0,interviewer,statement,and one bird good .,2AiL03.cha,2.0
128dialogues/2AiL03.cha,127.0,interviewer,general_other_question,hmm how many rooms are there in your house ?,2AiL03.cha,2.0
129dialogues/2AiL03.cha,128.0,participant,signal_non_understanding, .,2AiL03.cha,2.0
130dialogues/2AiL03.cha,129.0,interviewer,general_other_question,"five, two, five ?",2AiL03.cha,2.0
131dialogues/2AiL03.cha,130.0,participant,general_other_question,"two, five ?",2AiL03.cha,2.0
132dialogues/2AiL03.cha,131.0,interviewer,spanish,,2AiL03.cha,2.0
133dialogues/2AiL03.cha,132.0,participant,statement,ah three .,2AiL03.cha,2.0
134dialogues/2AiL03.cha,133.0,interviewer,statement,good now tell me about your room .,2AiL03.cha,2.0
135dialogues/2AiL03.cha,134.0,participant,general_other_question,my room ?,2AiL03.cha,2.0
136dialogues/2AiL03.cha,135.0,interviewer,general_other_question,"is it big, small ?",2AiL03.cha,2.0
137dialogues/2AiL03.cha,136.0,participant,backchannel_acknowledge,ah !,2AiL03.cha,2.0
138dialogues/2AiL03.cha,137.0,interviewer,general_other_question,"are there windows, chairs ?",2AiL03.cha,2.0
139dialogues/2AiL03.cha,138.0,participant,spanish,,2AiL03.cha,2.0
140dialogues/2AiL03.cha,139.0,interviewer,statement,"so it's not big, it's not small, it's regular ok .",2AiL03.cha,2.0
141dialogues/2AiL03.cha,140.0,interviewer,general_other_question,how many beds are there in the room ?,2AiL03.cha,2.0
142dialogues/2AiL03.cha,141.0,participant,statement,hmm two beds .,2AiL03.cha,2.0
143dialogues/2AiL03.cha,142.0,interviewer,statement,two beds good .,2AiL03.cha,2.0
144dialogues/2AiL03.cha,143.0,interviewer,wh_question,what else do you have in the room ?,2AiL03.cha,2.0
145dialogues/2AiL03.cha,144.0,participant,signal_non_understanding, .,2AiL03.cha,2.0
146dialogues/2AiL03.cha,145.0,interviewer,signal_non_understanding,.,2AiL03.cha,2.0
147dialogues/2AiL03.cha,146.0,participant,signal_non_understanding,.,2AiL03.cha,2.0
148dialogues/2AiL03.cha,147.0,interviewer,statement,no computer .,2AiL03.cha,2.0
149dialogues/2AiL03.cha,148.0,interviewer,yes_no_question,do you have a table ?,2AiL03.cha,2.0
150dialogues/2AiL03.cha,149.0,participant,statement,table yes two tables .,2AiL03.cha,2.0
151dialogues/2AiL03.cha,150.0,interviewer,statement,two tables .,2AiL03.cha,2.0
152dialogues/2AiL03.cha,151.0,interviewer,wh_question,what about chairs ?,2AiL03.cha,2.0
153dialogues/2AiL03.cha,152.0,participant,statement,two chairs .,2AiL03.cha,2.0
154dialogues/2AiL03.cha,153.0,interviewer,repeat_phrase,two chairs and does your bird live in your room ?,2AiL03.cha,2.0
155dialogues/2AiL03.cha,154.0,participant,no_answers,no .,2AiL03.cha,2.0
156dialogues/2AiL03.cha,155.0,interviewer,repeat_phrase,no where does the bird live ?,2AiL03.cha,2.0
157dialogues/2AiL03.cha,156.0,participant,statement,in .,2AiL03.cha,2.0
158dialogues/2AiL03.cha,157.0,interviewer,general_other_question,ok hmm let's see ah would you like to ask me any questions ?,2AiL03.cha,2.0
159dialogues/2AiL03.cha,158.0,participant,signal_non_understanding, .,2AiL03.cha,2.0
160dialogues/2AiL03.cha,159.0,interviewer,statement,we're changing .,2AiL03.cha,2.0
161dialogues/2AiL03.cha,160.0,interviewer,statement,I've been asking you questions now you can ask me a question .,2AiL03.cha,2.0
162dialogues/2AiL03.cha,161.0,participant,statement,hmm &=laugh .,2AiL03.cha,2.0
163dialogues/2AiL03.cha,162.0,interviewer,statement,&=laugh any question you know .,2AiL03.cha,2.0
164dialogues/2AiL03.cha,163.0,participant,no_answers,no .,2AiL03.cha,2.0
165dialogues/2AiL03.cha,164.0,interviewer,backchannel_question,no ?,2AiL03.cha,2.0
166dialogues/2AiL03.cha,165.0,interviewer,statement,at least ask my name .,2AiL03.cha,2.0
167dialogues/2AiL03.cha,166.0,participant,statement,Corinne .,2AiL03.cha,2.0
168dialogues/2AiL03.cha,167.0,interviewer,statement,ah you already know my name .,2AiL03.cha,2.0
169dialogues/2AiL03.cha,168.0,interviewer,statement,the next question will be my age but I won't answer that .,2AiL03.cha,2.0
170dialogues/2AiL03.cha,169.0,interviewer,general_other_question,how about hmm asking where I live ?,2AiL03.cha,2.0
171dialogues/2AiL03.cha,170.0,participant,wh_question,where you from  ?,2AiL03.cha,2.0
172dialogues/2AiL03.cha,171.0,interviewer,general_other_question,ah ok hmm the question where you live now I live in Barcelona but the question is “where are you from” ?,2AiL03.cha,2.0
173dialogues/2AiL03.cha,172.0,interviewer,statement,"you're from Barcelona, I'm not from Barcelona .",2AiL03.cha,2.0
174dialogues/2AiL03.cha,173.0,participant,no_answers,no .,2AiL03.cha,2.0
175dialogues/2AiL03.cha,174.0,interviewer,statement,I'm from California .,2AiL03.cha,2.0
176dialogues/2AiL03.cha,175.0,participant,signal_non_understanding,ah .,2AiL03.cha,2.0
177dialogues/2AiL03.cha,176.0,interviewer,general_other_question,have you been to the United_States ?,2AiL03.cha,2.0
178dialogues/2AiL03.cha,177.0,participant,signal_non_understanding, .,2AiL03.cha,2.0
179dialogues/2AiL03.cha,178.0,interviewer,general_other_question,have you travelled to the United_States ?,2AiL03.cha,2.0
180dialogues/2AiL03.cha,179.0,participant,signal_non_understanding, .,2AiL03.cha,2.0
181dialogues/2AiL03.cha,180.0,interviewer,spanish,,2AiL03.cha,2.0
182dialogues/2AiL03.cha,181.0,participant,signal_non_understanding,ah .,2AiL03.cha,2.0
183dialogues/2AiL03.cha,182.0,interviewer,general_other_question,Anglaterra ?,2AiL03.cha,2.0
184dialogues/2AiL03.cha,183.0,participant,spanish,,2AiL03.cha,2.0
185dialogues/2AiL03.cha,184.0,interviewer,response_acknowledgement,ok .,2AiL03.cha,2.0
186dialogues/2AiL03.cha,185.0,participant,statement,Disneyland París .,2AiL03.cha,2.0
187dialogues/2AiL03.cha,186.0,interviewer,statement,ah Disneyland París .,2AiL03.cha,2.0
188dialogues/2AiL03.cha,187.0,interviewer,general_other_question,did you speak English there ?,2AiL03.cha,2.0
189dialogues/2AiL03.cha,188.0,participant,no_answers,no .,2AiL03.cha,2.0
1dialogues/2AiL49.cha,0.0,interviewer,general_other_question,ok and how old are you ?,2AiL49.cha,2.0
2dialogues/2AiL49.cha,1.0,participant,statement,I am  years old .,2AiL49.cha,2.0
3dialogues/2AiL49.cha,2.0,interviewer,statement,all right .,2AiL49.cha,2.0
4dialogues/2AiL49.cha,3.0,interviewer,general_other_question,now hmm hmm what is the name of the school you went to last year ?,2AiL49.cha,2.0
5dialogues/2AiL49.cha,4.0,participant,statement,the name is hmm .,2AiL49.cha,2.0
6dialogues/2AiL49.cha,5.0,interviewer,general_other_question,I see and this year you come here to Les_Corts right ?,2AiL49.cha,2.0
7dialogues/2AiL49.cha,6.0,interviewer,yes_no_question,do you like the school ?,2AiL49.cha,2.0
8dialogues/2AiL49.cha,7.0,participant,statement,yes I do .,2AiL49.cha,2.0
9dialogues/2AiL49.cha,8.0,interviewer,general_other_question,uhhuh ok and what time do you arrive here in the morning Carlos ?,2AiL49.cha,2.0
10dialogues/2AiL49.cha,9.0,participant,statement,hmm  .,2AiL49.cha,2.0
11dialogues/2AiL49.cha,10.0,interviewer,statement,I repeat repeat  .,2AiL49.cha,2.0
12dialogues/2AiL49.cha,11.0,interviewer,wh_question,what time  ..?,2AiL49.cha,2.0
13dialogues/2AiL49.cha,12.0,participant,spanish,,2AiL49.cha,2.0
14dialogues/2AiL49.cha,13.0,interviewer,general_other_question," , what time do you arrive here in the morning ?",2AiL49.cha,2.0
15dialogues/2AiL49.cha,14.0,participant,general_other_question, ?,2AiL49.cha,2.0
16dialogues/2AiL49.cha,15.0,interviewer,spanish,,2AiL49.cha,2.0
17dialogues/2AiL49.cha,16.0,participant,statement,hmm three hours forty five minutes .,2AiL49.cha,2.0
18dialogues/2AiL49.cha,17.0,interviewer,general_other_question,I see ok and  classes where do you go ?,2AiL49.cha,2.0
19dialogues/2AiL49.cha,18.0,participant,statement,hmm  hour .,2AiL49.cha,2.0
20dialogues/2AiL49.cha,19.0,interviewer,general_other_question,uhhuh (..) look     right after the where do you go ?,2AiL49.cha,2.0
21dialogues/2AiL49.cha,20.0,interviewer,wh_question,where ?,2AiL49.cha,2.0
22dialogues/2AiL49.cha,21.0,participant,spanish,,2AiL49.cha,2.0
23dialogues/2AiL49.cha,22.0,participant,spanish,,2AiL49.cha,2.0
24dialogues/2AiL49.cha,23.0,interviewer,general_other_question,no where do you go ?,2AiL49.cha,2.0
25dialogues/2AiL49.cha,24.0,interviewer,general_other_question, ?,2AiL49.cha,2.0
26dialogues/2AiL49.cha,25.0,interviewer,spanish,,2AiL49.cha,2.0
27dialogues/2AiL49.cha,26.0,participant,spanish,,2AiL49.cha,2.0
28dialogues/2AiL49.cha,27.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL49.cha,2.0
29dialogues/2AiL49.cha,28.0,participant,spanish,,2AiL49.cha,2.0
30dialogues/2AiL49.cha,29.0,interviewer,yes_no_question,do you go to a disco for example ?,2AiL49.cha,2.0
31dialogues/2AiL49.cha,30.0,participant,statement,no I go to  home .,2AiL49.cha,2.0
32dialogues/2AiL49.cha,31.0,interviewer,wh_question,ok and what do you do at home ?,2AiL49.cha,2.0
33dialogues/2AiL49.cha,32.0,participant,statement,hmm at   .,2AiL49.cha,2.0
34dialogues/2AiL49.cha,33.0,interviewer,general_other_question,yes ok what do you do at half past two ?,2AiL49.cha,2.0
35dialogues/2AiL49.cha,34.0,participant,signal_non_understanding,hmm .,2AiL49.cha,2.0
36dialogues/2AiL49.cha,35.0,interviewer,general_other_question,you go home ?,2AiL49.cha,2.0
37dialogues/2AiL49.cha,36.0,participant,statement, have the  dinner .,2AiL49.cha,2.0
38dialogues/2AiL49.cha,37.0,interviewer,statement,ah I see very good .,2AiL49.cha,2.0
39dialogues/2AiL49.cha,38.0,interviewer,general_other_question, prepares the dinner ?,2AiL49.cha,2.0
40dialogues/2AiL49.cha,39.0,interviewer,general_other_question,"you, your mother, who ?",2AiL49.cha,2.0
41dialogues/2AiL49.cha,40.0,participant,statement, mother .,2AiL49.cha,2.0
42dialogues/2AiL49.cha,41.0,interviewer,yes_no_question,ok hmm do you live with your parents at home ?,2AiL49.cha,2.0
43dialogues/2AiL49.cha,42.0,participant,spanish,,2AiL49.cha,2.0
44dialogues/2AiL49.cha,43.0,interviewer,general_other_question,have you got any brothers or sisters yes ?,2AiL49.cha,2.0
45dialogues/2AiL49.cha,44.0,participant,statement,ah one sister .,2AiL49.cha,2.0
46dialogues/2AiL49.cha,45.0,interviewer,statement,one sister .,2AiL49.cha,2.0
47dialogues/2AiL49.cha,46.0,interviewer,general_other_question,is she older or younger than you ?,2AiL49.cha,2.0
48dialogues/2AiL49.cha,47.0,participant,statement,older .,2AiL49.cha,2.0
49dialogues/2AiL49.cha,48.0,interviewer,repeat_phrase,older than you .,2AiL49.cha,2.0
50dialogues/2AiL49.cha,49.0,interviewer,general_other_question,how old is she ?,2AiL49.cha,2.0
51dialogues/2AiL49.cha,50.0,participant,statement,hmm (..) nine  nineteen .,2AiL49.cha,2.0
52dialogues/2AiL49.cha,51.0,interviewer,statement,nineteen years old ok .,2AiL49.cha,2.0
53dialogues/2AiL49.cha,52.0,interviewer,declarative_yes_no_question,so how many people live in your house ?,2AiL49.cha,2.0
54dialogues/2AiL49.cha,53.0,participant,statement,hmm  persons .,2AiL49.cha,2.0
55dialogues/2AiL49.cha,54.0,interviewer,statement,four I see .,2AiL49.cha,2.0
56dialogues/2AiL49.cha,55.0,interviewer,declarative_yes_no_question,"so your parents, your sister and you ok and hmm what language do you speak at home ?",2AiL49.cha,2.0
57dialogues/2AiL49.cha,56.0,participant,statement,at  Spanish .,2AiL49.cha,2.0
58dialogues/2AiL49.cha,57.0,interviewer,statement,Spanish .,2AiL49.cha,2.0
59dialogues/2AiL49.cha,58.0,participant,statement,Spanish .,2AiL49.cha,2.0
60dialogues/2AiL49.cha,59.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL49.cha,2.0
61dialogues/2AiL49.cha,60.0,interviewer,general_other_question,no English ?,2AiL49.cha,2.0
62dialogues/2AiL49.cha,61.0,participant,no_answers,no .,2AiL49.cha,2.0
63dialogues/2AiL49.cha,62.0,interviewer,general_other_question,no Catalan ?,2AiL49.cha,2.0
64dialogues/2AiL49.cha,63.0,participant,statement,sometimes .,2AiL49.cha,2.0
65dialogues/2AiL49.cha,64.0,interviewer,wh_question,ok and what about your bed room ?,2AiL49.cha,2.0
66dialogues/2AiL49.cha,65.0,interviewer,yes_no_question,do you understand bedroom ?,2AiL49.cha,2.0
67dialogues/2AiL49.cha,66.0,participant,spanish,,2AiL49.cha,2.0
68dialogues/2AiL49.cha,67.0,interviewer,general_other_question,can you describe your bed room Carlos ?,2AiL49.cha,2.0
69dialogues/2AiL49.cha,68.0,participant,statement,hmm my bed room is hmm  ...,2AiL49.cha,2.0
70dialogues/2AiL49.cha,69.0,interviewer,general_other_question,pardon ?,2AiL49.cha,2.0
71dialogues/2AiL49.cha,70.0,participant,spanish,,2AiL49.cha,2.0
72dialogues/2AiL49.cha,71.0,interviewer,spanish,,2AiL49.cha,2.0
73dialogues/2AiL49.cha,72.0,interviewer,general_other_question," it a very big bed room, a small bed room  ..?",2AiL49.cha,2.0
74dialogues/2AiL49.cha,73.0,participant,signal_non_understanding,ah .,2AiL49.cha,2.0
75dialogues/2AiL49.cha,74.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL49.cha,2.0
76dialogues/2AiL49.cha,75.0,participant,statement,one  one bed  ...,2AiL49.cha,2.0
77dialogues/2AiL49.cha,76.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL49.cha,2.0
78dialogues/2AiL49.cha,77.0,participant,statement," , and hmm .",2AiL49.cha,2.0
79dialogues/2AiL49.cha,78.0,interviewer,general_other_question,is there a window ?,2AiL49.cha,2.0
80dialogues/2AiL49.cha,79.0,participant,statement,yes a  one .,2AiL49.cha,2.0
81dialogues/2AiL49.cha,80.0,interviewer,statement,yes one window ok  .,2AiL49.cha,2.0
82dialogues/2AiL49.cha,81.0,participant,statement,one window  .,2AiL49.cha,2.0
83dialogues/2AiL49.cha,82.0,interviewer,general_other_question,is there hmm a desk ?,2AiL49.cha,2.0
84dialogues/2AiL49.cha,83.0,participant,statement,yes one  one desk .,2AiL49.cha,2.0
85dialogues/2AiL49.cha,84.0,interviewer,general_other_question,ok are there any chairs in your bed room ?,2AiL49.cha,2.0
86dialogues/2AiL49.cha,85.0,participant,statement, one chair  ...,2AiL49.cha,2.0
87dialogues/2AiL49.cha,86.0,interviewer,general_other_question,and hmm have you got any books ?,2AiL49.cha,2.0
88dialogues/2AiL49.cha,87.0,participant,statement,yes a lot books .,2AiL49.cha,2.0
89dialogues/2AiL49.cha,88.0,interviewer,general_other_question,yes a lot of books &=laugh ?,2AiL49.cha,2.0
90dialogues/2AiL49.cha,89.0,interviewer,general_other_question,English books ?,2AiL49.cha,2.0
91dialogues/2AiL49.cha,90.0,participant,statement,hmm   a  one at  the Frankenstein .,2AiL49.cha,2.0
92dialogues/2AiL49.cha,91.0,interviewer,response_acknowledgement,uhhuh ok .,2AiL49.cha,2.0
93dialogues/2AiL49.cha,92.0,participant,signal_non_understanding,hmm .,2AiL49.cha,2.0
94dialogues/2AiL49.cha,93.0,interviewer,general_other_question,right Carlos now hmm what about next week end ?,2AiL49.cha,2.0
95dialogues/2AiL49.cha,94.0,interviewer,wh_question,what will you do next week end ?,2AiL49.cha,2.0
96dialogues/2AiL49.cha,95.0,participant,statement,I don't understand .,2AiL49.cha,2.0
97dialogues/2AiL49.cha,96.0,interviewer,general_other_question,any plans no for next week end ?,2AiL49.cha,2.0
98dialogues/2AiL49.cha,97.0,interviewer,statement,week end is  and Sunday .,2AiL49.cha,2.0
99dialogues/2AiL49.cha,98.0,interviewer,general_other_question,right so next week end any plans ?,2AiL49.cha,2.0
100dialogues/2AiL49.cha,99.0,participant,no_answers,hmm no .,2AiL49.cha,2.0
101dialogues/2AiL49.cha,100.0,interviewer,general_other_question,no have you got any hobbies Carlos ?,2AiL49.cha,2.0
102dialogues/2AiL49.cha,101.0,participant,statement,yes hmm play foot ball  ...,2AiL49.cha,2.0
103dialogues/2AiL49.cha,102.0,interviewer,yes_answers,yes .,2AiL49.cha,2.0
104dialogues/2AiL49.cha,103.0,participant,statement," , listening to music .",2AiL49.cha,2.0
105dialogues/2AiL49.cha,104.0,interviewer,wh_question,ok what type  what kind of music do you like ?,2AiL49.cha,2.0
106dialogues/2AiL49.cha,105.0,participant,statement,hmm rock  ...,2AiL49.cha,2.0
107dialogues/2AiL49.cha,106.0,interviewer,yes_answers,yes .,2AiL49.cha,2.0
108dialogues/2AiL49.cha,107.0,participant,statement," , and heavy .",2AiL49.cha,2.0
109dialogues/2AiL49.cha,108.0,interviewer,general_other_question,and heavy &=laugh ?,2AiL49.cha,2.0
110dialogues/2AiL49.cha,109.0,interviewer,general_other_question,and your mother is she happy with this kind of music ?,2AiL49.cha,2.0
111dialogues/2AiL49.cha,110.0,participant,no_answers,no .,2AiL49.cha,2.0
112dialogues/2AiL49.cha,111.0,interviewer,statement,no ok .,2AiL49.cha,2.0
113dialogues/2AiL49.cha,112.0,interviewer,wh_question,and what about   ?,2AiL49.cha,2.0
114dialogues/2AiL49.cha,113.0,interviewer,general_other_question,did you play foot ball last week end ?,2AiL49.cha,2.0
115dialogues/2AiL49.cha,114.0,participant,yes_answers,yes .,2AiL49.cha,2.0
116dialogues/2AiL49.cha,115.0,interviewer,general_other_question,yes where ?,2AiL49.cha,2.0
117dialogues/2AiL49.cha,116.0,interviewer,general_other_question,in Barcelona ?,2AiL49.cha,2.0
118dialogues/2AiL49.cha,117.0,participant,statement,yes  Barcelona  ...,2AiL49.cha,2.0
119dialogues/2AiL49.cha,118.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL49.cha,2.0
120dialogues/2AiL49.cha,119.0,participant,statement," ,  the school .",2AiL49.cha,2.0
121dialogues/2AiL49.cha,120.0,interviewer,general_other_question,in the school ?,2AiL49.cha,2.0
122dialogues/2AiL49.cha,121.0,participant,spanish,,2AiL49.cha,2.0
123dialogues/2AiL49.cha,122.0,interviewer,general_other_question,ok I see and are you a good player ?,2AiL49.cha,2.0
124dialogues/2AiL49.cha,123.0,participant,yes_answers,yes .,2AiL49.cha,2.0
